ons_id,year,party,votes
E14000655,2010,Con,12466
E14000655,2010,Grn,1017
E14000655,2010,Ind1,111
E14000655,2010,LD,7226
E14000655,2010,Lab,28947
E14000655,2010,Respect,272
E14000655,2010,UKIP,891
E14000656,2010,Con,28684
E14000656,2010,Grn,981
E14000656,2010,LD,12866
E14000656,2010,Lab,11287
E14000656,2010,UKIP,2504
E14000657,2010,BNP,4952
E14000657,2010,Ch P,305
E14000657,2010,Con,15183
E14000657,2010,Grn,296
E14000657,2010,Ind1,308
E14000657,2010,LD,3806
E14000657,2010,Lab,17813
E14000657,2010,UKIP,1569
E14000658,2010,BNP,1262
E14000658,2010,Con,13503
E14000658,2010,LD,10046
E14000658,2010,Lab,16891
E14000658,2010,UKIP,1194
E14000659,2010,Con,24428
E14000659,2010,ED,2178
E14000659,2010,FDP,207
E14000659,2010,Ind1,264
E14000659,2010,LD,7361
E14000659,2010,Lab,13800
E14000659,2010,UKIP,1842
E14000660,2010,Con,29252
E14000660,2010,ED,1187
E14000660,2010,Grn,770
E14000660,2010,LD,10064
E14000660,2010,Lab,8168
E14000660,2010,UKIP,2333
E14000661,2010,Con,9360
E14000661,2010,Ind1,297
E14000661,2010,LD,6727
E14000661,2010,Lab,19191
E14000661,2010,UKIP,2060
E14000662,2010,BNP,2000
E14000662,2010,Con,14283
E14000662,2010,Ind1,264
E14000662,2010,LD,12638
E14000662,2010,Lab,14896
E14000662,2010,Pirate,170
E14000662,2010,UKIP,829
E14000663,2010,Con,11729
E14000663,2010,Ind1,1357
E14000663,2010,LD,8430
E14000663,2010,Lab,17851
E14000663,2010,UKIP,1821
E14000664,2010,Con,24378
E14000664,2010,Grn,772
E14000664,2010,Hum,50
E14000664,2010,LD,10512
E14000664,2010,Lab,9061
E14000664,2010,MRLP,228
E14000664,2010,UKIP,1779
E14000665,2010,Con,25519
E14000665,2010,Grn,813
E14000665,2010,Ind1,566
E14000665,2010,LD,12514
E14000665,2010,Lab,4711
E14000665,2010,Libert,141
E14000665,2010,UKIP,2076
E14000666,2010,BNP,3265
E14000666,2010,Con,18898
E14000666,2010,ED,661
E14000666,2010,Grn,849
E14000666,2010,Ind1,3813
E14000666,2010,LD,9150
E14000666,2010,Lab,17372
E14000667,2010,BNP,2112
E14000667,2010,Con,12877
E14000667,2010,ED,1756
E14000667,2010,Ind1,877
E14000667,2010,LD,7422
E14000667,2010,Lab,16472
E14000667,2010,UKIP,1904
E14000668,2010,BNP,1762
E14000668,2010,CURE,72
E14000668,2010,Con,10340
E14000668,2010,ED,1816
E14000668,2010,Ind1,970
E14000668,2010,LD,8795
E14000668,2010,Lab,16569
E14000668,2010,UKIP,1421
E14000669,2010,BNP,2818
E14000669,2010,Con,8728
E14000669,2010,ED,2148
E14000669,2010,LD,6174
E14000669,2010,Lab,19637
E14000669,2010,TUSC,181
E14000669,2010,UKIP,1797
E14000670,2010,BNP,1104
E14000670,2010,CPA,200
E14000670,2010,Con,22174
E14000670,2010,ED,216
E14000670,2010,Ind1,82
E14000670,2010,LD,7962
E14000670,2010,Lab,16900
E14000670,2010,UKIP,1747
E14000671,2010,BNP,1899
E14000671,2010,Con,14274
E14000671,2010,LD,4066
E14000671,2010,Lab,14923
E14000671,2010,NF,173
E14000671,2010,UKIP,3267
E14000672,2010,Con,16450
E14000672,2010,LD,5989
E14000672,2010,Lab,12594
E14000672,2010,UKIP,3132
E14000673,2010,Con,10684
E14000673,2010,Grn,1266
E14000673,2010,LD,13096
E14000673,2010,Lab,22461
E14000673,2010,UKIP,707
E14000674,2010,Ch P,295
E14000674,2010,Con,17944
E14000674,2010,Grn,737
E14000674,2010,IEAC,190
E14000674,2010,LD,13041
E14000674,2010,Lab,14228
E14000674,2010,UKIP,765
E14000675,2010,BNP,1045
E14000675,2010,Ch P,415
E14000675,2010,Con,14722
E14000675,2010,Grn,505
E14000675,2010,LD,6283
E14000675,2010,Lab,24023
E14000675,2010,UKIP,685
E14000676,2010,Ch P,503
E14000676,2010,Con,12733
E14000676,2010,ED,408
E14000676,2010,Grn,705
E14000676,2010,LD,6383
E14000676,2010,Lab,22024
E14000677,2010,BNP,2317
E14000677,2010,Con,4790
E14000677,2010,LD,5597
E14000677,2010,Lab,20579
E14000677,2010,UKIP,1631
E14000678,2010,Con,25662
E14000678,2010,Grn,815
E14000678,2010,LD,16548
E14000678,2010,Lab,5721
E14000678,2010,UKIP,4346
E14000679,2010,Con,7645
E14000679,2010,ED,822
E14000679,2010,Grn,586
E14000679,2010,LD,5849
E14000679,2010,Lab,35471
E14000680,2010,Con,29137
E14000680,2010,ED,710
E14000680,2010,JAC,310
E14000680,2010,LD,15640
E14000680,2010,Lab,4043
E14000680,2010,UKIP,1477
E14000681,2010,Con,31007
E14000681,2010,Ind1,383
E14000681,2010,LD,14133
E14000681,2010,Lab,4925
E14000681,2010,MRLP,422
E14000681,2010,UKIP,3770
E14000682,2010,Con,23458
E14000682,2010,ED,389
E14000682,2010,Grn,1126
E14000682,2010,LD,12353
E14000682,2010,Lab,8087
E14000682,2010,UKIP,2984
E14000683,2010,BNP,1865
E14000683,2010,Con,24328
E14000683,2010,Grn,762
E14000683,2010,LD,10842
E14000683,2010,Lab,10401
E14000683,2010,Soc Dem,914
E14000683,2010,UKIP,2142
E14000684,2010,BNP,939
E14000684,2010,Con,21223
E14000684,2010,Ind1,1327
E14000684,2010,Ind2,101
E14000684,2010,Ind3,74
E14000684,2010,LD,24658
E14000684,2010,Lab,2497
E14000684,2010,UKIP,1305
E14000685,2010,Con,21102
E14000685,2010,ED,249
E14000685,2010,Ind1,154
E14000685,2010,LD,24966
E14000685,2010,Lab,5153
E14000685,2010,Nat Lib,93
E14000685,2010,UKIP,1933
E14000686,2010,Con,23472
E14000686,2010,LD,10217
E14000686,2010,Lab,9794
E14000686,2010,UKIP,1931
E14000687,2010,Ch P,350
E14000687,2010,Con,12052
E14000687,2010,Grn,516
E14000687,2010,Ind1,127
E14000687,2010,LD,4252
E14000687,2010,Lab,21665
E14000687,2010,Reform,379
E14000687,2010,UKIP,1036
E14000688,2010,Con,15419
E14000688,2010,Ind1,782
E14000688,2010,LD,6663
E14000688,2010,Lab,19750
E14000688,2010,UKIP,1619
E14000689,2010,BNP,1802
E14000689,2010,Con,23778
E14000689,2010,Ind1,250
E14000689,2010,LD,9109
E14000689,2010,Lab,19257
E14000689,2010,UKIP,1593
E14000690,2010,BNP,1745
E14000690,2010,Con,15753
E14000690,2010,ED,217
E14000690,2010,Grn,419
E14000690,2010,Ind1,104
E14000690,2010,LD,5299
E14000690,2010,Lab,17416
E14000690,2010,UKIP,1011
E14000691,2010,BNP,1228
E14000691,2010,Ch P,161
E14000691,2010,Con,18804
E14000691,2010,ED,131
E14000691,2010,Grn,489
E14000691,2010,Ind1,91
E14000691,2010,LD,5403
E14000691,2010,Lab,17112
E14000691,2010,UKIP,938
E14000691,2010,WRP,96
E14000692,2010,BB,35
E14000692,2010,Con,21928
E14000692,2010,ED,173
E14000692,2010,Grn,632
E14000692,2010,Ind1,391
E14000692,2010,LD,6124
E14000692,2010,Lab,14302
E14000692,2010,ND,88
E14000692,2010,Respect,174
E14000692,2010,UKIP,505
E14000693,2010,BNP,1982
E14000693,2010,Con,25148
E14000693,2010,ED,285
E14000693,2010,Grn,659
E14000693,2010,LD,10017
E14000693,2010,Lab,6641
E14000693,2010,UKIP,1852
E14000694,2010,Con,30868
E14000694,2010,LD,14734
E14000694,2010,Lab,6538
E14000694,2010,RRG,266
E14000694,2010,UKIP,2549
E14000695,2010,BNP,2337
E14000695,2010,Con,18805
E14000695,2010,Grn,534
E14000695,2010,Ind1,464
E14000695,2010,LD,8343
E14000695,2010,Lab,16304
E14000695,2010,UKIP,855
E14000696,2010,BNP,2184
E14000696,2010,CPA,379
E14000696,2010,Con,13365
E14000696,2010,ED,465
E14000696,2010,Grn,322
E14000696,2010,LD,5116
E14000696,2010,Lab,19068
E14000696,2010,ND,438
E14000696,2010,UKIP,1139
E14000697,2010,Best,230
E14000697,2010,Con,32134
E14000697,2010,ED,307
E14000697,2010,Ind1,378
E14000697,2010,LD,13541
E14000697,2010,Lab,5829
E14000697,2010,MRLP,341
E14000697,2010,UKIP,1783
E14000698,2010,BNP,673
E14000698,2010,Con,17221
E14000698,2010,Grn,792
E14000698,2010,LD,10581
E14000698,2010,Lab,19942
E14000698,2010,Lib,1108
E14000698,2010,UKIP,1930
E14000699,2010,Con,30037
E14000699,2010,ED,618
E14000699,2010,Grn,791
E14000699,2010,LD,12945
E14000699,2010,Lab,7719
E14000699,2010,UKIP,2235
E14000700,2010,Con,26250
E14000700,2010,Grn,890
E14000700,2010,LD,9162
E14000700,2010,Lab,7748
E14000700,2010,MRLP,398
E14000700,2010,NF,542
E14000700,2010,UKIP,1722
E14000701,2010,BNP,1714
E14000701,2010,Con,16516
E14000701,2010,Grn,530
E14000701,2010,Ind1,505
E14000701,2010,Ind2,180
E14000701,2010,Ind3,168
E14000701,2010,LD,6679
E14000701,2010,Lab,21174
E14000701,2010,UKIP,992
E14000701,2010,WRP,78
E14000702,2010,BNP,1328
E14000702,2010,Ch P,199
E14000702,2010,Con,19686
E14000702,2010,Grn,441
E14000702,2010,LD,12197
E14000702,2010,Lab,12772
E14000702,2010,ND,172
E14000702,2010,UKIP,1506
E14000703,2010,Con,21688
E14000703,2010,Grn,737
E14000703,2010,LD,8036
E14000703,2010,Lab,15879
E14000703,2010,UKIP,817
E14000704,2010,BNP,1662
E14000704,2010,Con,26109
E14000704,2010,Grn,637
E14000704,2010,Ind1,247
E14000704,2010,LD,15987
E14000704,2010,Lab,5719
E14000704,2010,UKIP,2439
E14000705,2010,Con,22853
E14000705,2010,Grn,923
E14000705,2010,LD,10676
E14000705,2010,Lab,11789
E14000705,2010,UKIP,2522
E14000706,2010,Con,22826
E14000706,2010,Grn,654
E14000706,2010,LD,9641
E14000706,2010,Lab,8624
E14000706,2010,UKIP,1945
E14000707,2010,BNP,1512
E14000707,2010,Con,24266
E14000707,2010,LD,13707
E14000707,2010,Lab,7701
E14000707,2010,UKIP,2065
E14000708,2010,Con,6908
E14000708,2010,LD,8616
E14000708,2010,Lab,25493
E14000708,2010,Respect,268
E14000708,2010,UKIP,1540
E14000709,2010,BNP,1787
E14000709,2010,Ch P,131
E14000709,2010,Con,5716
E14000709,2010,Grn,379
E14000709,2010,LD,8163
E14000709,2010,Lab,20712
E14000709,2010,TUSC,266
E14000709,2010,UKIP,1103
E14000710,2010,BNP,1598
E14000710,2010,Con,17962
E14000710,2010,LD,7350
E14000710,2010,Lab,19821
E14000710,2010,UKIP,1459
E14000711,2010,BNP,1149
E14000711,2010,Con,21624
E14000711,2010,ED,464
E14000711,2010,Grn,356
E14000711,2010,LD,8484
E14000711,2010,Lab,12944
E14000711,2010,MEDI,109
E14000711,2010,ND,141
E14000711,2010,UKIP,1515
E14000712,2010,Con,20267
E14000712,2010,ED,564
E14000712,2010,Grn,511
E14000712,2010,LD,9767
E14000712,2010,Lab,17847
E14000712,2010,UKIP,1808
E14000713,2010,BNP,1004
E14000713,2010,Con,24300
E14000713,2010,ED,622
E14000713,2010,Grn,573
E14000713,2010,Ind1,493
E14000713,2010,Ind2,331
E14000713,2010,Ind3,289
E14000713,2010,LD,9887
E14000713,2010,Lab,7944
E14000713,2010,UKIP,1496
E14000714,2010,BNP,2485
E14000714,2010,Con,26552
E14000714,2010,LD,11726
E14000714,2010,LIND,929
E14000714,2010,Lab,9503
E14000714,2010,UKIP,1604
E14000715,2010,Con,22956
E14000715,2010,ED,1005
E14000715,2010,Grn,675
E14000715,2010,Ind1,465
E14000715,2010,LD,6293
E14000715,2010,Lab,13644
E14000715,2010,UKIP,2265
E14000716,2010,BNP,1517
E14000716,2010,Con,10063
E14000716,2010,Ind1,835
E14000716,2010,LD,7388
E14000716,2010,Lab,10777
E14000716,2010,PNDP,331
E14000716,2010,UKIP,2043
E14000717,2010,BNP,1421
E14000717,2010,Con,18571
E14000717,2010,Grn,416
E14000717,2010,LD,6188
E14000717,2010,LTT,100
E14000717,2010,Lab,14295
E14000717,2010,UKIP,2066
E14000718,2010,BNP,1151
E14000718,2010,Ch P,443
E14000718,2010,Con,10109
E14000718,2010,ED,339
E14000718,2010,Grn,1054
E14000718,2010,Ind1,65
E14000718,2010,LD,7498
E14000718,2010,Lab,20262
E14000718,2010,TUSC,267
E14000719,2010,Con,29618
E14000719,2010,LD,21836
E14000719,2010,Lab,2812
E14000719,2010,PPNV,280
E14000719,2010,UKIP,1021
E14000720,2010,Ch P,299
E14000720,2010,Con,6759
E14000720,2010,Grn,2133
E14000720,2010,Ind1,96
E14000720,2010,Ind2,61
E14000720,2010,LD,11092
E14000720,2010,Lab,25553
E14000720,2010,MCP,28
E14000720,2010,MRLP,182
E14000720,2010,ND,258
E14000721,2010,Ch P,434
E14000721,2010,Comm L,110
E14000721,2010,Con,5800
E14000721,2010,DDP,202
E14000721,2010,Grn,1493
E14000721,2010,Ind1,95
E14000721,2010,Ind2,26
E14000721,2010,Ind3,20
E14000721,2010,LD,9600
E14000721,2010,Lab,23888
E14000721,2010,Lib,539
E14000721,2010,UKIP,651
E14000722,2010,Con,18115
E14000722,2010,Ind1,433
E14000722,2010,LD,6515
E14000722,2010,Lab,16092
E14000722,2010,UKIP,2824
E14000723,2010,BNP,2760
E14000723,2010,Con,14806
E14000723,2010,IVH,722
E14000723,2010,LD,8335
E14000723,2010,Lab,16278
E14000723,2010,UKIP,654
E14000724,2010,BNP,1583
E14000724,2010,Con,24486
E14000724,2010,ED,1485
E14000724,2010,Grn,669
E14000724,2010,LD,12884
E14000724,2010,Lab,7630
E14000725,2010,BNP,1563
E14000725,2010,Con,8339
E14000725,2010,Grn,647
E14000725,2010,LD,5718
E14000725,2010,Lab,23843
E14000725,2010,UKIP,1228
E14000726,2010,BNP,432
E14000726,2010,Con,17261
E14000726,2010,Grn,696
E14000726,2010,Ind1,135
E14000726,2010,LD,7567
E14000726,2010,Lab,20810
E14000726,2010,UKIP,551
E14000727,2010,BNP,328
E14000727,2010,Con,17290
E14000727,2010,Grn,759
E14000727,2010,Ind1,91
E14000727,2010,LD,16491
E14000727,2010,Lab,17332
E14000727,2010,TOC,123
E14000727,2010,UKIP,408
E14000728,2010,BNP,1715
E14000728,2010,Con,26894
E14000728,2010,ED,568
E14000728,2010,Ind1,228
E14000728,2010,LD,17097
E14000728,2010,Lab,6981
E14000728,2010,UKIP,1462
E14000729,2010,BNP,1739
E14000729,2010,Ch P,101
E14000729,2010,Con,19691
E14000729,2010,LD,5990
E14000729,2010,Lab,14766
E14000729,2010,UKIP,1591
E14000730,2010,BNP,1094
E14000730,2010,Con,24305
E14000730,2010,LD,23266
E14000730,2010,Lab,3413
E14000730,2010,UKIP,1056
E14000731,2010,Con,21435
E14000731,2010,Grn,793
E14000731,2010,LD,6850
E14000731,2010,Lab,18032
E14000731,2010,UKIP,896
E14000732,2010,Con,16968
E14000732,2010,Grn,625
E14000732,2010,LD,7458
E14000732,2010,Lab,20111
E14000732,2010,UKIP,954
E14000733,2010,BNP,2002
E14000733,2010,Con,10758
E14000733,2010,LD,6533
E14000733,2010,Lab,16267
E14000733,2010,UKIP,2682
E14000734,2010,BNP,1065
E14000734,2010,Con,23001
E14000734,2010,Grn,909
E14000734,2010,Ind1,170
E14000734,2010,LD,11554
E14000734,2010,Lab,9774
E14000734,2010,UKIP,2527
E14000735,2010,BNP,1310
E14000735,2010,Con,20468
E14000735,2010,ED,339
E14000735,2010,LD,7825
E14000735,2010,Lab,18475
E14000735,2010,UKIP,1397
E14000736,2010,Con,22433
E14000736,2010,ED,809
E14000736,2010,LD,10273
E14000736,2010,Lab,7777
E14000736,2010,UKIP,2611
E14000737,2010,BNP,1520
E14000737,2010,Ch P,83
E14000737,2010,Con,12553
E14000737,2010,ED,464
E14000737,2010,Grn,348
E14000737,2010,LD,3726
E14000737,2010,Lab,23377
E14000737,2010,NF,566
E14000738,2010,Con,14114
E14000738,2010,LD,20485
E14000738,2010,Lab,5234
E14000738,2010,UKIP,2148
E14000739,2010,BNP,1615
E14000739,2010,Con,24721
E14000739,2010,Ind1,271
E14000739,2010,LD,11315
E14000739,2010,Lab,10295
E14000739,2010,UKIP,1254
E14000740,2010,BNP,3059
E14000740,2010,Con,10662
E14000740,2010,Ind1,3946
E14000740,2010,LD,5667
E14000740,2010,Lab,20506
E14000741,2010,Con,19635
E14000741,2010,Grn,518
E14000741,2010,LD,5734
E14000741,2010,Lab,19529
E14000741,2010,UKIP,958
E14000742,2010,BNP,1020
E14000742,2010,Con,30054
E14000742,2010,Grn,1328
E14000742,2010,LD,13466
E14000742,2010,Lab,5835
E14000742,2010,UKIP,1817
E14000743,2010,BNP,986
E14000743,2010,Con,22366
E14000743,2010,LD,19885
E14000743,2010,Lab,3506
E14000743,2010,UKIP,1638
E14000744,2010,BNP,1297
E14000744,2010,Con,29810
E14000744,2010,Ind1,325
E14000744,2010,Ind2,236
E14000744,2010,LD,14373
E14000744,2010,Lab,7620
E14000744,2010,UKIP,1716
E14000745,2010,BNP,1397
E14000745,2010,Con,26476
E14000745,2010,Grn,604
E14000745,2010,LD,8210
E14000745,2010,Lab,8871
E14000745,2010,UKIP,1712
E14000746,2010,BNP,1205
E14000746,2010,Con,18795
E14000746,2010,Ind1,1974
E14000746,2010,Ind2,249
E14000746,2010,LD,13007
E14000746,2010,Lab,8253
E14000747,2010,BNP,3239
E14000747,2010,Con,12528
E14000747,2010,Ind1,170
E14000747,2010,LD,10474
E14000747,2010,Lab,18499
E14000747,2010,UKIP,1215
E14000748,2010,Con,20587
E14000748,2010,Grn,922
E14000748,2010,Ind1,161
E14000748,2010,LD,10993
E14000748,2010,Lab,15910
E14000748,2010,ND,74
E14000748,2010,UKIP,1690
E14000749,2010,CURE,108
E14000749,2010,Con,29869
E14000749,2010,Grn,807
E14000749,2010,Ind1,109
E14000749,2010,Ind2,50
E14000749,2010,LD,14598
E14000749,2010,Lab,7413
E14000749,2010,UKIP,1663
E14000749,2010,YRDPL,90
E14000750,2010,BNP,779
E14000750,2010,Con,11134
E14000750,2010,ED,75
E14000750,2010,Grn,1480
E14000750,2010,Ind1,96
E14000750,2010,Ind2,44
E14000750,2010,LD,15256
E14000750,2010,Lab,25198
E14000750,2010,UKIP,587
E14000751,2010,BNP,3421
E14000751,2010,Ch P,281
E14000751,2010,Con,27469
E14000751,2010,Grn,542
E14000751,2010,Ind1,305
E14000751,2010,LD,7426
E14000751,2010,Lab,11098
E14000751,2010,UKIP,2848
E14000752,2010,Con,9174
E14000752,2010,Grn,1261
E14000752,2010,Ind1,201
E14000752,2010,Ind2,91
E14000752,2010,LD,25595
E14000752,2010,Lab,18720
E14000753,2010,Ch P,469
E14000753,2010,Con,29447
E14000753,2010,Grn,570
E14000753,2010,Ind1,87
E14000753,2010,LD,17987
E14000753,2010,Lab,4189
E14000753,2010,PPNV,253
E14000753,2010,UKIP,2839
E14000754,2010,BNP,1961
E14000754,2010,Con,8147
E14000754,2010,Ind1,2462
E14000754,2010,LD,5292
E14000754,2010,Lab,19137
E14000754,2010,UKIP,1022
E14000755,2010,Con,18294
E14000755,2010,Grn,2568
E14000755,2010,Ind1,85
E14000755,2010,LD,11240
E14000755,2010,Lab,16426
E14000755,2010,UKIP,1206
E14000756,2010,BNP,1563
E14000756,2010,Con,11253
E14000756,2010,Grn,1641
E14000756,2010,LD,10023
E14000756,2010,Lab,15725
E14000756,2010,TUSC,319
E14000757,2010,APP,181
E14000757,2010,Con,26516
E14000757,2010,Grn,652
E14000757,2010,Ind1,1432
E14000757,2010,LD,15697
E14000757,2010,Lab,5982
E14000757,2010,MRLP,548
E14000757,2010,UKIP,3258
E14000758,2010,BNP,2137
E14000758,2010,CPA,795
E14000758,2010,Con,14441
E14000758,2010,ED,413
E14000758,2010,Grn,463
E14000758,2010,Ind1,378
E14000758,2010,LD,5033
E14000758,2010,Lab,17531
E14000758,2010,UKIP,1481
E14000759,2010,BNP,1545
E14000759,2010,CPA,456
E14000759,2010,Con,21506
E14000759,2010,Grn,572
E14000759,2010,LD,5966
E14000759,2010,Lab,16102
E14000759,2010,UKIP,871
E14000760,2010,Con,14014
E14000760,2010,Grn,1319
E14000760,2010,LD,8679
E14000760,2010,Lab,25301
E14000760,2010,SKGP,746
E14000760,2010,UKIP,1132
E14000761,2010,BNP,1270
E14000761,2010,Ch P,149
E14000761,2010,Con,18371
E14000761,2010,Grn,775
E14000761,2010,Ind1,93
E14000761,2010,Ind2,70
E14000761,2010,LD,8556
E14000761,2010,Lab,16292
E14000761,2010,UKIP,1365
E14000762,2010,BNP,1457
E14000762,2010,Con,32810
E14000762,2010,ED,1233
E14000762,2010,Grn,931
E14000762,2010,Ind1,175
E14000762,2010,Ind2,89
E14000762,2010,Ind3,66
E14000762,2010,LD,22283
E14000762,2010,Lab,8169
E14000762,2010,MEP,616
E14000762,2010,UKIP,2435
E14000763,2010,Con,6339
E14000763,2010,Grn,1348
E14000763,2010,LD,11875
E14000763,2010,Lab,24276
E14000763,2010,UKIP,716
E14000764,2010,AC,149
E14000764,2010,Con,8449
E14000764,2010,ED,301
E14000764,2010,Grn,710
E14000764,2010,LD,14838
E14000764,2010,Lab,18407
E14000764,2010,UKIP,701
E14000765,2010,BNP,2709
E14000765,2010,Con,8002
E14000765,2010,LD,7163
E14000765,2010,Lab,20910
E14000766,2010,BNP,1962
E14000766,2010,Con,20003
E14000766,2010,LD,7059
E14000766,2010,Lab,17063
E14000766,2010,NF,135
E14000766,2010,UKIP,1470
E14000767,2010,Con,25945
E14000767,2010,Grn,568
E14000767,2010,Ind1,362
E14000767,2010,LD,13393
E14000767,2010,Lab,6949
E14000767,2010,UKIP,1214
E14000768,2010,AGS,197
E14000768,2010,Con,17595
E14000768,2010,Grn,753
E14000768,2010,LD,6872
E14000768,2010,Lab,8979
E14000768,2010,UKIP,754
E14000769,2010,BNP,1366
E14000769,2010,BP Elvis,112
E14000769,2010,Con,23247
E14000769,2010,ED,952
E14000769,2010,LD,7498
E14000769,2010,Lab,14153
E14000770,2010,CPA,226
E14000770,2010,Con,20868
E14000770,2010,Grn,555
E14000770,2010,LD,28428
E14000770,2010,Lab,5337
E14000770,2010,MRLP,247
E14000770,2010,UKIP,1450
E14000771,2010,Con,5667
E14000771,2010,ED,715
E14000771,2010,LD,7790
E14000771,2010,Lab,16387
E14000771,2010,NF,880
E14000771,2010,UKIP,2745
E14000772,2010,BNP,1443
E14000772,2010,Con,4365
E14000772,2010,ED,200
E14000772,2010,Grn,478
E14000772,2010,LD,12403
E14000772,2010,Lab,13044
E14000772,2010,UKIP,1358
E14000773,2010,BNP,1416
E14000773,2010,Con,6361
E14000773,2010,ED,876
E14000773,2010,LD,7636
E14000773,2010,Lab,13378
E14000773,2010,TUSC,150
E14000773,2010,UKIP,1688
E14000774,2010,BNP,1311
E14000774,2010,Con,19362
E14000774,2010,ED,333
E14000774,2010,Grn,383
E14000774,2010,LD,8072
E14000774,2010,Lab,16917
E14000774,2010,UKIP,1528
E14000775,2010,BNP,1895
E14000775,2010,Con,4004
E14000775,2010,LD,5964
E14000775,2010,Lab,31650
E14000775,2010,UKIP,1145
E14000776,2010,BNP,938
E14000776,2010,Con,15404
E14000776,2010,Grn,1888
E14000776,2010,Ind1,213
E14000776,2010,LD,8167
E14000776,2010,Lab,15071
E14000776,2010,UKIP,1020
E14000777,2010,BNP,3066
E14000777,2010,Con,7541
E14000777,2010,Ind1,409
E14000777,2010,LD,7789
E14000777,2010,Lab,18434
E14000777,2010,ND,155
E14000778,2010,AGS,429
E14000778,2010,BNP,2947
E14000778,2010,Con,8763
E14000778,2010,LD,6618
E14000778,2010,Lab,19056
E14000779,2010,AGS,596
E14000779,2010,BNP,758
E14000779,2010,Con,15742
E14000779,2010,LD,9310
E14000779,2010,Lab,20287
E14000779,2010,UKIP,842
E14000780,2010,AGS,121
E14000780,2010,BNP,766
E14000780,2010,Con,11550
E14000780,2010,ED,153
E14000780,2010,Grn,508
E14000780,2010,LD,20653
